time,climate,response,phase
1761,-0.400791,2.486428,pre
1762,-0.02464,1.421546,pre
1763,0.112324,1.744508,pre
1764,0.296603,2.100045,pre
1765,0.015432,2.609195,pre
1766,0.154851,1.254397,pre
1767,-0.102215,1.61019,pre
1768,-0.543646,1.874238,pre
1769,-0.451842,1.403057,pre
1770,0.223057,1.61046,pre
1771,-0.08482,1.37089,pre
1772,-0.439882,1.124945,pre
1773,-0.461448,0.73515,pre
1774,-0.527221,1.541732,pre
1775,-0.271899,1.176995,pre
1776,-0.383448,2.176052,pre
1777,-0.568262,1.098247,pre
1778,-0.041093,0.998965,pre
1779,-0.35177,1.771672,pre
1780,-0.178667,1.209886,pre
1781,-0.474795,1.441064,pre
1782,-0.347636,1.636733,pre
1783,-0.144526,2.144006,pre
1784,-0.245445,1.200186,pre
1785,-0.190459,1.028561,pre
1786,-0.893773,0.848624,pre
1787,-0.404082,0.973903,pre
1788,-0.507532,1.070925,pre
1789,-0.633254,0.844114,pre
1790,-0.621928,1.296556,pre
1791,-0.073786,1.515847,pre
1792,-0.39599,1.011345,pre
1793,-0.550591,0.818336,pre
1794,-0.290418,0.775169,pre
1795,-0.672201,1.308168,pre
1796,-0.511682,1.153816,pre
1797,-0.19516,0.644707,pre
1798,-0.650426,0.940562,pre
1799,-0.777362,0.99227,pre
1800,-0.724858,0.769639,pre
1801,-0.860604,0.747154,pre
1802,-0.544765,0.837074,pre
1803,-0.535894,0.792173,pre
1804,-0.413773,0.804556,pre
1805,-0.186983,0.511424,pre
1806,-0.295746,0.888037,pre
1807,-0.969284,1.118592,pre
1808,-0.166235,1.220841,pre
1809,-0.640513,1.636828,pre
1810,-0.781214,0.926822,pre
1811,-0.229744,0.689432,pre
1812,-0.595436,0.916965,pre
1813,-0.278838,1.109489,pre
1814,-0.73119,1.31591,pre
1815,-0.91174,1.043542,pre
1816,-1.229004,1.172543,pre
1817,-0.464225,0.90415,pre
1818,-0.976272,0.634071,pre
1819,-0.544603,0.628447,pre
1820,-0.74054,1.258789,pre
1821,-0.660354,0.921291,pre
1822,-0.469628,0.633395,pre
1823,-0.915319,0.659185,pre
1824,-0.91695,0.613902,pre
1825,-0.866957,0.84068,pre
1826,-0.551251,0.685348,pre
1827,-0.942229,0.575051,pre
1828,-0.874473,0.977714,pre
1829,-0.638447,0.771568,pre
1830,-0.649642,0.815721,pre
1831,-0.651794,0.623902,pre
1832,-0.845264,0.704167,pre
1833,-0.67327,0.827601,pre
1834,-0.798685,0.787381,pre
1835,-1.03451,0.779806,pre
1836,-0.431195,0.390954,pre
1837,-1.353889,0.67047,pre
1838,-0.682459,0.647866,pre
1839,-0.813988,0.548502,pre
1840,-0.899133,0.585241,pre
1841,-1.062956,0.889902,pre
1842,-0.980373,0.716311,pre
1843,-0.468814,0.626759,pre
1844,-0.949327,0.711758,pre
1845,-1.025898,0.462576,pre
1846,-1.153919,0.591447,pre
1847,-1.062628,0.848189,pre
1848,-0.964064,0.530885,pre
1849,-1.286529,0.476076,pre
1850,-0.665382,0.452049,pre
1851,-0.930408,0.409467,pre
1852,-0.592267,0.617527,pre
1853,-0.714419,0.587889,pre
1854,-0.611785,0.658913,pre
1855,-1.302558,0.841344,pre
1856,-0.826736,0.783492,pre
1857,-1.064982,0.340922,pre
1858,-0.988981,0.781868,pre
1859,-1.129724,0.547606,pre
1860,-0.928511,0.501075,pre
1861,-0.961156,0.790291,pre
1862,-1.516645,0.537348,pre
1863,-0.775541,0.755386,pre
1864,-0.951868,0.464185,pre
1865,-1.23508,0.385335,pre
1866,-1.268968,0.274936,pre
1867,-1.167512,0.643249,pre
1868,-1.392042,0.379005,pre
1869,-0.962717,0.551477,pre
1870,-0.622441,0.472702,pre
1871,-0.950517,0.528958,pre
1872,-0.867501,0.600069,pre
1873,-1.370486,0.378623,pre
1874,-1.384721,0.402438,pre
1875,-1.224108,0.431052,pre
1876,-0.819654,0.549812,pre
1877,-1.22081,0.354629,pre
1878,-0.85964,0.427259,pre
1879,-1.053421,0.514348,pre
1880,-0.902121,0.568523,pre
1881,-1.256939,0.523997,pre
1882,-1.233382,0.452828,pre
1883,-1.020991,0.520395,pre
1884,-1.045789,0.448082,pre
1885,-1.439297,0.376289,pre
1886,-0.85619,0.671196,pre
1887,-1.476076,0.2576,pre
1888,-1.090495,0.535989,pre
1889,-0.970782,0.477063,pre
1890,-1.157787,0.413142,pre
1891,-1.330815,0.362177,pre
1892,-1.076974,0.359228,pre
1893,-1.002132,0.651133,pre
1894,-1.202651,0.391823,pre
1895,-1.307894,0.383599,pre
1896,-1.264033,0.317,pre
1897,-1.09415,0.34573,pre
1898,-1.071679,0.357429,pre
1899,-0.599993,0.287603,pre
1900,-1.272477,0.527716,pre
1901,-0.851811,0.396071,pre
1902,-1.047358,0.559404,pre
1903,-0.915519,0.484974,pre
1904,-1.100225,0.542458,pre
1905,-0.72907,0.284208,pre
1906,-1.350848,0.458499,pre
1907,-0.881755,0.330548,pre
1908,-0.908722,0.351186,pre
1909,-0.64614,0.331996,pre
1910,-0.960944,0.372886,pre
1911,-0.775256,0.38151,pre
1912,-0.793933,0.223378,pre
1913,-1.049865,0.471969,pre
1914,-0.903232,0.392565,pre
1915,-0.909712,0.291964,pre
1916,-0.590283,0.288481,pre
1917,-0.804118,0.329639,pre
1918,-0.784876,0.249992,pre
1919,-0.265094,0.390344,pre
1920,-0.740253,0.5427,pre
1921,-0.746908,0.412492,pre
1922,-0.697675,0.450644,pre
1923,-0.436522,0.245263,pre
1924,-0.575967,0.276474,pre
1925,-0.724408,0.30933,pre
1926,-0.954305,0.436094,pre
1927,-0.704727,0.279298,pre
1928,-0.750911,0.428985,pre
1929,-1.237535,0.384853,pre
1930,-1.155771,0.411837,pre
1931,-1.211038,0.276024,pre
1932,-0.400623,0.297447,pre
1933,-0.591357,0.350126,pre
1934,-1.325127,0.343451,pre
1935,-0.612211,0.233648,pre
1936,-0.704351,0.454065,pre
1937,-0.775601,0.219277,pre
1938,-0.88878,0.324397,pre
1939,-1.01091,0.419854,pre
1940,-0.46889,0.317897,pre
1941,-0.819566,0.267236,pre
1942,-0.699079,0.330544,pre
1943,-0.509879,0.358337,pre
1944,-0.513306,0.285336,pre
1945,-0.735776,0.282192,pre
1946,-0.762844,0.299082,pre
1947,-0.552997,0.33754,pre
1948,-0.9025,0.362725,pre
1949,-0.52137,0.558501,pre
1950,-0.544415,0.276461,pre
1951,-0.514928,0.400769,pre
1952,-0.63675,0.373436,pre
1953,-0.98806,0.380905,pre
1954,-1.048071,0.344105,pre
1955,-0.858779,0.479315,pre
1956,-0.433715,0.255476,pre
1957,-0.55249,0.396438,pre
1958,-0.687147,0.382694,pre
1959,-0.68822,0.515962,pre
1960,-0.343862,0.373718,pre
1961,-0.873414,0.472393,pre
1962,-0.272536,0.471288,pre
1963,-0.336059,0.348631,pre
1964,-0.654631,0.450405,pre
1965,-0.450216,0.389915,pre
1966,-0.191101,0.530182,pre
1967,-0.065178,0.452045,pre
1968,-0.019131,0.479679,pre
1969,-0.287012,0.734813,pre
1970,-0.421743,0.491455,pre
1971,-0.242538,0.483551,pre
1972,-0.409171,0.479898,pre
1973,-0.58355,0.678127,pre
1974,-0.109908,0.544766,pre
1975,-0.135352,0.481057,pre
1976,0.018209,0.39125,pre
1977,0.131621,0.544493,pre
1978,0.095013,0.439629,pre
1979,-0.063513,0.274082,pre
1980,-0.257803,0.291152,pre
1981,-0.25932,0.28365,pre
1982,-0.327486,0.666025,pre
1983,-0.407272,0.530183,pre
1984,-0.297233,0.255889,pre
1985,-0.033922,0.581875,pre
1986,-0.078854,0.4869,pre
1987,-0.464051,0.464044,pre
1988,0.149237,0.419179,pre
1989,0.184995,0.335808,pre
1990,0.245435,0.543245,pre
1991,-0.418755,0.4573,pre
1992,-0.203655,0.456326,pre
1993,-0.190246,0.618774,pre
1994,-0.188118,0.605145,pre
1995,-0.203965,0.480526,pre
1996,-0.190247,0.463156,pre
1997,-0.28033,0.616774,pre
1998,-0.165836,0.400112,pre
1999,-0.095575,0.606124,pre
2000,0.048413,0.577492,disturbance
2001,0.163977,0.691612,transition
2002,0.264598,0.282055,transition
2003,-0.162514,0.348397,transition
2004,0.060881,0.39668,transition
2005,0.646716,0.72409,transition
2006,-0.04014,0.497446,transition
2007,0.272959,0.698438,transition
2008,-0.074224,0.510342,transition
2009,0.379199,0.646873,transition
2010,0.261712,0.744298,transition
2011,-0.091762,0.483216,transition
2012,0.406523,0.724584,transition
2013,0.444072,0.732944,transition
2014,0.395723,0.558429,transition
2015,-0.504638,0.59302,transition
2016,0.235667,0.775994,transition
2017,0.591978,1.23164,transition
2018,0.181442,0.909175,transition
2019,0.071963,0.601949,transition
2020,0.210116,0.642646,transition
2021,-0.334918,0.534109,transition
2022,-0.011622,1.132786,transition
2023,0.263205,1.200316,transition
2024,0.505873,0.933743,transition
2025,0.362045,0.903981,transition
2026,0.48128,0.771945,transition
2027,0.074794,1.143712,transition
2028,0.716086,1.46894,transition
2029,0.654031,1.177557,transition
2030,0.522431,0.794555,transition
2031,0.336545,1.143878,transition
2032,0.606769,1.114783,transition
2033,0.247885,0.666711,transition
2034,0.194822,0.914615,transition
2035,-0.131369,1.440634,transition
2036,0.485432,1.015999,transition
2037,-0.129781,0.748921,transition
2038,0.453496,0.904931,transition
2039,0.581039,1.012494,transition
2040,0.679148,0.764793,transition
2041,0.748182,0.592996,transition
2042,0.657438,0.767416,transition
2043,0.299545,1.067811,transition
2044,0.747862,0.624616,transition
2045,0.551645,0.786622,transition
2046,0.080229,0.7524,transition
2047,0.528591,0.723275,transition
2048,0.121422,1.016494,transition
2049,0.3142,1.33179,transition
2050,0.432947,0.75659,transition
2051,0.45117,1.474201,transition
2052,0.839674,1.068093,transition
2053,0.601508,0.649019,transition
2054,0.393413,1.376736,transition
2055,0.478959,1.359728,transition
2056,0.50325,0.737442,transition
2057,0.703641,1.624019,transition
2058,0.800926,0.945069,transition
2059,0.570112,2.024584,transition
2060,0.59968,2.301969,transition
2061,0.823173,1.014503,transition
2062,0.485303,1.836078,transition
2063,0.671368,1.606562,transition
2064,0.684655,1.200289,transition
2065,0.537666,0.597472,transition
2066,0.572563,1.587114,transition
2067,0.66909,1.9094,transition
2068,0.53377,1.570496,transition
2069,0.738606,1.612154,transition
2070,0.451521,0.984866,transition
2071,0.872359,0.652368,transition
2072,0.668981,1.149748,transition
2073,0.993724,1.458017,transition
2074,0.908139,1.929921,transition
2075,0.680984,1.809004,transition
2076,0.72946,1.646543,transition
2077,0.975881,0.868361,transition
2078,1.014462,1.270095,transition
2079,0.956705,1.407978,transition
2080,0.926399,2.046598,transition
2081,0.405678,1.631836,transition
2082,0.887376,2.447527,transition
2083,0.50935,1.223802,transition
2084,0.889192,1.224538,transition
2085,0.711098,1.190838,transition
2086,0.855915,1.763393,transition
2087,0.593115,0.83113,transition
2088,0.852752,1.148256,transition
2089,1.279265,1.071675,transition
2090,1.361118,2.233853,transition
2091,0.287946,1.984965,transition
2092,0.501661,1.845213,transition
2093,0.565018,1.820942,transition
2094,0.606003,2.105266,transition
2095,1.449552,1.403642,transition
2096,1.188213,1.525175,transition
2097,0.911331,1.80551,transition
2098,1.18837,1.095065,transition
2099,1.512435,1.514009,transition
2100,1.110329,2.087319,transition
2101,1.398749,1.614292,transition
2102,0.671646,1.687386,transition
2103,0.692197,1.468844,transition
2104,1.232369,1.956382,transition
2105,1.191521,1.869169,transition
2106,1.189156,1.468,transition
2107,1.095967,1.783696,transition
2108,0.859495,1.973472,transition
2109,1.217263,1.436732,transition
2110,1.444219,1.586588,transition
2111,1.294666,2.690795,transition
2112,0.641482,2.464082,transition
2113,1.107321,1.541062,transition
2114,0.993548,1.82311,transition
2115,1.01389,1.960095,transition
2116,0.948019,1.899928,transition
2117,0.678533,1.616214,transition
2118,1.078955,1.605852,transition
2119,1.335091,1.86342,transition
2120,1.407168,1.201745,transition
2121,1.11872,1.778602,transition
2122,0.81521,1.699028,transition
2123,0.85393,2.23814,transition
2124,0.847063,1.653401,transition
2125,1.150838,1.582374,transition
2126,0.94098,1.379331,transition
2127,1.725738,2.038901,transition
2128,0.932217,2.577861,transition
2129,1.03576,2.362497,transition
2130,0.946328,2.215284,transition
2131,0.836519,1.175769,transition
2132,1.208027,2.317704,transition
2133,0.863058,1.494566,transition
2134,0.994204,1.783804,transition
2135,0.921645,1.909238,transition
2136,0.283343,2.146726,transition
2137,1.151384,2.557636,transition
2138,1.026126,1.955466,transition
2139,0.771205,1.976161,transition
2140,1.323062,2.425996,transition
2141,0.664131,1.487941,transition
2142,0.532781,1.860029,transition
2143,0.802797,1.794945,transition
2144,0.675548,1.664358,transition
2145,1.166002,2.046438,transition
2146,0.986873,1.969792,transition
2147,0.869512,2.959798,transition
2148,0.960856,1.973446,transition
2149,0.7171,2.546759,transition
2150,0.996486,2.64625,transition
2151,0.994683,2.242662,transition
2152,0.925056,1.611631,transition
2153,0.938021,1.82149,transition
2154,0.657274,2.301473,transition
2155,1.163574,3.240089,transition
2156,0.553617,2.204823,transition
2157,1.477367,1.840102,transition
2158,1.321275,1.690185,transition
2159,1.040047,1.822121,transition
2160,0.56682,2.562761,transition
2161,1.005936,2.333133,transition
2162,0.478045,1.561903,transition
2163,0.820651,1.907595,transition
2164,1.079989,1.566897,transition
2165,1.086459,2.116877,transition
2166,0.878426,1.706919,transition
2167,0.804382,2.2905,transition
2168,0.923415,2.254189,transition
2169,0.453048,2.359602,transition
2170,0.750269,1.88633,transition
2171,1.29066,1.85224,transition
2172,0.396071,1.32068,transition
2173,1.23081,1.722137,transition
2174,0.948366,2.175058,transition
2175,0.718906,2.324329,transition
2176,1.360971,1.944861,transition
2177,0.78394,2.30002,transition
2178,1.25982,2.095066,transition
2179,0.784663,1.696671,transition
2180,0.90887,1.651716,transition
2181,0.618855,2.272263,transition
2182,0.522167,1.8906,transition
2183,0.245835,2.15021,transition
2184,0.581996,2.029868,transition
2185,0.910755,1.51148,transition
2186,0.444763,1.766447,transition
2187,0.42167,1.635985,transition
2188,0.592924,2.068362,transition
2189,0.733437,1.782083,transition
2190,0.560897,1.971344,transition
2191,0.978425,1.541984,transition
2192,0.73917,1.344567,transition
2193,0.647575,1.317277,transition
2194,0.371402,1.354981,transition
2195,0.403514,1.790417,transition
2196,0.742901,1.72938,transition
2197,0.534769,1.431114,transition
2198,0.884471,1.491317,transition
2199,0.189482,1.548029,transition
2200,0.671583,1.367603,transition
2201,0.446408,1.707013,transition
2202,0.933112,1.483195,transition
2203,0.66367,1.480628,transition
2204,0.290112,1.240343,transition
2205,0.208812,1.645275,transition
2206,0.582575,1.476962,transition
2207,0.437684,1.376817,transition
2208,0.482665,1.690703,transition
2209,0.451294,1.229398,transition
2210,0.645507,1.435344,transition
2211,0.201995,1.455225,transition
2212,1.327307,1.745722,transition
2213,0.521903,1.40839,transition
2214,0.303022,1.402891,transition
2215,0.389586,1.347653,transition
2216,0.549908,1.339436,transition
2217,0.56145,1.452185,transition
2218,-0.05234,1.52114,transition
2219,-0.136755,1.379113,transition
2220,0.345648,1.475408,transition
2221,0.565612,1.210972,transition
2222,0.386203,1.890361,transition
2223,0.589201,1.518474,transition
2224,0.421741,1.24937,transition
2225,0.411915,1.200509,transition
2226,0.717088,1.50769,transition
2227,0.019492,1.346802,transition
2228,0.075143,1.188624,transition
2229,0.35797,1.092521,transition
2230,0.31219,1.246699,transition
2231,-0.310293,1.218006,transition
2232,0.358721,1.334877,transition
2233,-0.110464,1.30551,transition
2234,-0.10667600000000001,1.331756,transition
2235,0.61916,1.337633,transition
2236,0.465113,1.459871,transition
2237,-0.024403,1.076335,transition
2238,0.566894,1.055967,transition
2239,0.005366,1.20057,transition
2240,0.382495,1.12253,transition
2241,0.457036,0.891699,transition
2242,0.433112,1.28905,transition
2243,0.401515,0.994867,transition
2244,0.003493,0.95652,transition
2245,-0.073893,1.294998,transition
2246,0.363726,1.260096,transition
2247,0.019759,0.953126,transition
2248,-0.145479,1.38531,transition
2249,-0.243683,0.938391,transition
2250,0.325394,1.221011,transition
2251,0.176949,1.330776,post
2252,0.344773,1.277546,post
2253,-0.192581,1.206274,post
2254,0.014677,1.054891,post
2255,-0.334421,1.072108,post
2256,-0.053771,1.198964,post
2257,-0.299402,0.967694,post
2258,-0.003135,0.913462,post
2259,-0.122265,0.937437,post
2260,0.236067,1.277609,post
2261,-0.058484,1.078661,post
2262,-0.251221,1.16531,post
2263,-0.597696,0.891988,post
2264,-0.288228,0.941352,post
2265,-0.333903,0.857207,post
2266,0.08727,1.012875,post
2267,-0.097666,0.857587,post
2268,-0.371222,1.056619,post
2269,-0.17952,0.961047,post
2270,-0.215153,1.145051,post
2271,-0.17851,1.003457,post
2272,-0.34733,0.898617,post
2273,0.011228,0.715459,post
2274,0.030342,0.935095,post
2275,-0.601631,0.81516,post
2276,-0.071914,0.974825,post
2277,-0.519569,0.927394,post
2278,-0.289176,0.838899,post
2279,-0.106176,0.867732,post
2280,-0.244589,0.946857,post
2281,-0.38189,0.924589,post
2282,-0.367339,0.797439,post
2283,0.15977,1.107892,post
2284,-0.055217,1.01621,post
2285,-0.423177,0.698093,post
2286,-0.517314,0.972066,post
2287,0.012036,0.847415,post
2288,-0.437099,0.830121,post
2289,-0.370006,0.880786,post
2290,-0.154405,0.861703,post
2291,-0.646041,0.844101,post
2292,-0.612493,0.819861,post
2293,-0.609966,1.104373,post
2294,-0.482343,0.93933,post
2295,-1.139967,0.826939,post
2296,-0.650937,0.789923,post
2297,-0.380077,0.999825,post
2298,-0.489317,0.814267,post
2299,-0.489913,0.84221,post
2300,-0.984502,0.945265,post
2301,-0.543775,0.77525,post
2302,-0.636618,0.778325,post
2303,-0.612775,0.817698,post
2304,-0.404494,0.873621,post
2305,-0.275403,0.559588,post
2306,-0.710064,0.726189,post
2307,-0.805954,0.786075,post
2308,-0.727947,0.717299,post
2309,-0.481741,0.824365,post
2310,-0.714194,0.622904,post
2311,-0.798049,0.900316,post
2312,-0.715757,0.729573,post
2313,-0.373048,0.728307,post
2314,-0.950472,0.850318,post
2315,-0.806661,0.805944,post
2316,-1.001464,0.672827,post
2317,-0.186255,0.705481,post
2318,-0.872517,0.703536,post
2319,-0.535929,0.798816,post
2320,-0.761034,0.703656,post
2321,-0.822303,0.631141,post
2322,-0.876691,0.63974,post
2323,-0.994896,0.763529,post
2324,-0.466173,0.645482,post
2325,-0.652534,0.66664,post
2326,-0.808557,0.604494,post
2327,-1.097261,0.954167,post
2328,-0.952199,0.686131,post
2329,-0.599255,0.714459,post
2330,-1.092956,0.700213,post
2331,-0.993962,0.718721,post
2332,-0.661733,0.702026,post
2333,-0.768582,0.608216,post
2334,-1.020198,0.829723,post
2335,-0.463153,0.748494,post
2336,-1.179983,0.728962,post
2337,-0.534217,0.630895,post
2338,-0.690298,0.592041,post
2339,-1.423798,0.712469,post
2340,-0.824786,0.642348,post
2341,-0.70985,0.622082,post
2342,-1.113161,0.70345,post
2343,-0.922898,0.700799,post
2344,-1.330957,0.589942,post
2345,-1.156668,0.821322,post
2346,-0.900137,0.535856,post
2347,-0.870937,0.788481,post
2348,-0.961406,0.760439,post
2349,-1.140706,0.502907,post
2350,-0.802602,0.669253,post
2351,-0.622988,0.638092,post
2352,-1.108731,0.566825,post
2353,-0.947901,0.631421,post
2354,-1.098151,0.527594,post
2355,-0.988808,0.552386,post
2356,-0.931443,0.635304,post
2357,-1.000062,0.657523,post
2358,-1.065956,0.597713,post
2359,-1.097662,0.570236,post
2360,-0.973776,0.671549,post
2361,-1.034745,0.682926,post
2362,-1.122798,0.559968,post
2363,-0.894311,0.615619,post
2364,-0.889529,0.571001,post
2365,-0.949555,0.573033,post
2366,-1.268881,0.652675,post
2367,-0.894334,0.6433,post
2368,-0.88968,0.582012,post
2369,-1.067941,0.54437,post
2370,-0.859619,0.631858,post
2371,-0.682648,0.612432,post
2372,-0.917339,0.541758,post
2373,-0.808408,0.63364,post
2374,-0.679278,0.651735,post
2375,-0.585278,0.583716,post
2376,-1.120103,0.528322,post
2377,-1.101643,0.587808,post
2378,-1.081519,0.636737,post
2379,-0.723468,0.577454,post
2380,-0.852597,0.652682,post
2381,-0.757714,0.737289,post
2382,-0.920778,0.621525,post
2383,-1.067066,0.731661,post
2384,-1.357649,0.6865,post
2385,-1.418278,0.777364,post
2386,-0.487656,0.576006,post
2387,-0.987661,0.591355,post
2388,-0.84713,0.633225,post
2389,-0.810941,0.660709,post
2390,-0.620707,0.68738,post
2391,-0.821488,0.641106,post
2392,-0.970676,0.644156,post
2393,-0.788808,0.543768,post
2394,-0.884806,0.486075,post
2395,-1.125747,0.476412,post
2396,-0.725759,0.706067,post
2397,-0.920917,0.599099,post
2398,-0.967198,0.611869,post
2399,-1.18505,0.544638,post
2400,-0.664043,0.727135,post
2401,-1.044568,0.685705,post
2402,-0.967806,0.579868,post
2403,-0.945725,0.65338,post
2404,-0.948576,0.648046,post
2405,-0.790862,0.561595,post
2406,-0.699596,0.681179,post
2407,-0.786076,0.671191,post
2408,-1.283038,0.660513,post
2409,-1.512446,0.547749,post
2410,-0.996081,0.739062,post
2411,-0.944722,0.585112,post
2412,-0.931107,0.620821,post
2413,-1.236315,0.60366,post
2414,-1.052131,0.594255,post
2415,-1.331086,0.726756,post
2416,-0.210438,0.749957,post
2417,-0.727271,0.693504,post
2418,-0.859065,0.47065,post
2419,-1.323529,0.456365,post
2420,-0.911024,0.570766,post
2421,-0.63242,0.643938,post
2422,-0.636048,0.646196,post
2423,-0.71001,0.522217,post
2424,-0.463826,0.622561,post
2425,-1.261783,0.536828,post
2426,-1.07718,0.859713,post
2427,-0.798782,0.693342,post
2428,-0.748963,0.64885,post
2429,-0.91157,0.502899,post
2430,-0.471052,0.611896,post
2431,-1.273091,0.743497,post
2432,-1.007829,0.776513,post
2433,-0.344962,0.713521,post
2434,-0.514426,0.829216,post
2435,-1.108395,0.507727,post
2436,-0.514427,0.556563,post
2437,-0.620145,0.684691,post
2438,-1.03538,0.657561,post
2439,-0.603759,0.639156,post
2440,-0.461298,0.749487,post
2441,-0.924108,0.518973,post
2442,-0.536094,0.571709,post
2443,-0.965519,0.834,post
2444,-0.514624,0.750797,post
2445,-0.883184,0.606157,post
2446,-0.721628,0.789062,post
2447,-0.878293,0.733531,post
2448,-0.433513,0.571961,post
2449,-0.634017,0.757512,post
2450,-0.463149,0.809113,post
2451,-0.423239,0.611282,post
2452,-0.568404,0.821002,post
2453,-0.57969,0.634513,post
2454,-0.446405,0.812004,post
2455,-0.388601,0.624439,post
2456,-0.529394,0.730625,post
2457,-0.409763,0.642504,post
2458,-0.303441,0.794948,post
2459,-0.322754,0.697428,post
2460,-0.154338,0.710382,post
2461,-0.943508,0.773066,post
2462,-0.373353,0.743453,post
2463,-0.409693,0.789755,post
2464,-0.628726,0.812859,post
2465,-0.614008,0.828729,post
2466,-0.283308,0.771586,post
2467,-0.491763,0.825715,post
2468,-0.45644,0.864307,post
2469,-0.252977,0.812603,post
2470,-0.082323,0.989098,post
2471,0.160293,0.613582,post
2472,-0.152176,0.894946,post
2473,0.16768,0.764591,post
2474,-0.003038,0.709316,post
2475,-0.225637,0.695342,post
2476,-0.233523,0.867713,post
2477,0.197709,0.77954,post
2478,-0.526184,0.819286,post
2479,-0.24473,0.907839,post
2480,-0.200596,0.964152,post
2481,-0.821505,1.166199,post
2482,-0.312212,0.957867,post
2483,-0.125359,1.028832,post
2484,-0.906945,1.006722,post
2485,-0.095413,0.932955,post
2486,-0.246394,0.872965,post
2487,-0.051954,1.043332,post
2488,0.029192,0.821975,post
2489,0.218183,0.869981,post
2490,-0.546681,0.879847,post
2491,-0.102424,0.659147,post
2492,-0.258598,0.842515,post
2493,-0.080326,0.974537,post
2494,-0.107613,0.649753,post
2495,-0.356765,1.014394,post
2496,-0.501949,0.878738,post
2497,0.492388,0.980927,post
2498,-0.356232,0.987717,post
2499,0.056189,1.151031,post
2500,-0.277216,0.717804,post
2501,0.389501,0.94954,post
2502,-0.416695,0.895969,post
2503,-0.184458,0.995525,post
2504,-0.254519,0.917813,post
2505,0.075361,0.822416,post
2506,-0.047376,0.758698,post
2507,0.684116,1.324654,post
2508,0.099265,0.870139,post
2509,0.445779,1.010894,post
2510,0.330535,0.844284,post
2511,0.30921,1.198199,post
2512,0.279196,0.748208,post
2513,0.231088,0.843268,post
2514,-0.003311,0.825671,post
2515,0.10162,1.096002,post
2516,0.316955,1.015811,post
2517,-0.406951,1.346355,post
2518,-0.23959,1.085483,post
2519,0.131372,1.233584,post
2520,-0.21782,1.204063,post
2521,0.289218,1.239812,post
2522,0.390457,1.162687,post
2523,0.506168,1.168118,post
2524,0.575444,1.038117,post
2525,0.45073,1.120444,post
2526,0.457449,1.229602,post
2527,0.39278,0.859801,post
2528,0.353177,0.863933,post
2529,0.154389,1.055735,post
2530,0.925033,0.928753,post
2531,0.181648,1.146622,post
2532,0.815694,1.265955,post
2533,0.637638,1.273061,post
2534,0.923199,1.379399,post
2535,0.608686,1.152425,post
2536,0.332154,1.231288,post
2537,0.370947,1.232637,post
2538,0.119411,1.338868,post
2539,0.730133,1.049903,post
2540,0.493308,1.63369,post
2541,0.478284,1.16965,post
2542,0.522808,1.447257,post
2543,0.356029,1.272573,post
2544,0.419321,1.549158,post
2545,0.73,1.393142,post
2546,0.874121,1.127105,post
2547,0.571451,1.162007,post
2548,0.628619,1.099857,post
2549,0.635654,1.439515,post
2550,0.634979,1.361103,post
2551,0.537451,1.158532,post
2552,0.750964,1.303631,post
2553,0.794308,1.195719,post
2554,0.678916,1.278895,post
2555,0.77545,1.537796,post
2556,0.504838,1.611544,post
2557,0.704765,1.292833,post
2558,0.821349,1.394749,post
2559,0.648529,1.521262,post
2560,0.653528,1.342021,post
2561,0.577398,1.265932,post
2562,0.846002,1.491142,post
2563,0.77527,1.678568,post
2564,1.388345,1.278317,post
2565,0.695345,1.389133,post
2566,0.765407,1.263658,post
2567,0.49344,1.366264,post
2568,0.976221,1.599687,post
2569,0.685638,1.35563,post
2570,0.803804,1.512071,post
2571,1.014794,1.249975,post
2572,1.16771,1.5216,post
2573,0.732128,1.465264,post
2574,0.712416,2.130493,post
2575,0.861009,1.351282,post
2576,1.118653,1.440159,post
2577,0.852672,1.314093,post
2578,0.878612,1.589224,post
2579,1.034182,1.480339,post
2580,1.029288,1.52321,post
2581,1.122667,1.704494,post
2582,0.369325,1.800406,post
2583,0.568317,1.503989,post
2584,0.575014,1.573184,post
2585,0.970552,1.550523,post
2586,0.543093,1.717116,post
2587,0.830984,1.532348,post
2588,0.999656,1.57071,post
2589,1.384632,1.676647,post
2590,0.844572,1.838073,post
2591,0.904863,1.768772,post
2592,0.974153,1.212292,post
2593,0.771396,1.466388,post
2594,0.125188,1.32271,post
2595,1.307596,1.642489,post
2596,0.848432,1.37907,post
2597,0.759502,1.522675,post
2598,1.014968,1.631692,post
2599,0.79273,1.954449,post
2600,1.181098,1.468025,post
2601,0.841339,1.656822,post
2602,1.172462,1.536921,post
2603,0.903642,1.480649,post
2604,0.720789,1.048406,post
2605,1.152887,1.790251,post
2606,1.582033,1.517073,post
2607,0.726404,1.538486,post
2608,0.867084,1.694703,post
2609,0.687508,1.430337,post
2610,1.380284,1.861831,post
2611,1.016383,1.554097,post
2612,0.404911,1.806495,post
2613,0.439458,1.594897,post
2614,1.225253,1.395759,post
2615,1.066905,1.718664,post
2616,0.49613,2.009964,post
2617,0.693917,1.38201,post
2618,1.09572,1.554828,post
2619,1.008348,1.411782,post
2620,0.531487,2.037363,post
2621,1.186868,1.553603,post
2622,0.892868,1.205964,post
2623,1.310727,1.247177,post
2624,1.112508,1.773693,post
2625,1.295702,1.796652,post
2626,0.508927,1.203095,post
2627,1.186337,1.453639,post
