time,climate,response,phase
1759,-0.1926,1.044114,pre
1760,-0.002148,1.383122,pre
1761,0.056567,2.126845,pre
1762,-0.096435,2.001966,pre
1763,0.288322,1.45693,pre
1764,0.008202,1.465398,pre
1765,-0.04612,1.414464,pre
1766,0.018478,1.129475,pre
1767,-0.032259,1.805753,pre
1768,-0.23803,1.609159,pre
1769,-0.353833,1.462418,pre
1770,-0.578196,1.272961,pre
1771,0.012346,1.159749,pre
1772,-0.335762,1.064276,pre
1773,-0.772766,1.499243,pre
1774,-0.505765,1.562205,pre
1775,-0.743773,1.787641,pre
1776,-0.43955,1.59639,pre
1777,-0.868283,1.155546,pre
1778,-0.492887,0.874948,pre
1779,-0.082163,1.083085,pre
1780,-0.097924,0.828277,pre
1781,-0.401542,0.965058,pre
1782,-0.089801,1.234789,pre
1783,-0.743771,0.884265,pre
1784,-0.047553,1.381139,pre
1785,-0.183023,1.361855,pre
1786,-0.500367,1.796404,pre
1787,-0.50049,1.055953,pre
1788,-0.316717,1.062988,pre
1789,-0.60734,0.966537,pre
1790,-0.084827,1.06593,pre
1791,-0.583834,0.929167,pre
1792,-0.122642,1.298287,pre
1793,-0.623087,1.339736,pre
1794,-0.765566,1.102048,pre
1795,-0.447583,0.854274,pre
1796,-0.392318,0.894205,pre
1797,-0.484726,0.725975,pre
1798,-0.550464,1.062589,pre
1799,-0.886891,1.162228,pre
1800,-0.576601,1.774696,pre
1801,-0.431269,1.198114,pre
1802,-0.457473,1.382028,pre
1803,-0.68243,1.535345,pre
1804,-0.838115,0.742978,pre
1805,-0.314334,1.02639,pre
1806,-0.877991,1.181752,pre
1807,-1.130725,0.861132,pre
1808,-0.597414,1.322344,pre
1809,-0.515406,0.825272,pre
1810,-0.718861,1.073832,pre
1811,-0.662119,1.024944,pre
1812,-0.884533,0.878017,pre
1813,-1.077443,1.267715,pre
1814,-0.737797,0.93098,pre
1815,-0.226478,0.964719,pre
1816,-0.990402,1.084743,pre
1817,-0.807067,0.961616,pre
1818,-1.286316,0.77958,pre
1819,-0.551256,0.667055,pre
1820,-0.822828,0.525569,pre
1821,-1.093575,1.015212,pre
1822,-0.979057,0.693961,pre
1823,-1.137093,0.438258,pre
1824,-1.041876,0.604781,pre
1825,-0.941083,0.484357,pre
1826,-0.16764,0.643959,pre
1827,-1.07331,0.436457,pre
1828,-1.120044,0.621391,pre
1829,-1.236485,0.930333,pre
1830,-0.782998,0.944482,pre
1831,-0.775209,0.719062,pre
1832,-0.405483,0.879291,pre
1833,-1.003515,0.443167,pre
1834,-0.480003,0.973701,pre
1835,-0.845737,0.848963,pre
1836,-1.123146,0.578135,pre
1837,-1.19616,0.594797,pre
1838,-1.147515,0.783192,pre
1839,-0.654625,0.545359,pre
1840,-1.020596,1.091173,pre
1841,-0.93698,0.56327,pre
1842,-0.879722,0.87492,pre
1843,-0.645816,0.540112,pre
1844,-1.383688,0.478821,pre
1845,-1.183074,0.587167,pre
1846,-0.749949,0.76335,pre
1847,-0.606185,0.635741,pre
1848,-0.485409,0.540102,pre
1849,-1.24015,0.421811,pre
1850,-1.05131,0.560545,pre
1851,-0.649563,0.633797,pre
1852,-0.988413,0.634639,pre
1853,-0.944565,0.520759,pre
1854,-0.823456,0.430569,pre
1855,-0.783733,0.743772,pre
1856,-1.554639,0.386625,pre
1857,-1.102424,0.347454,pre
1858,-1.086336,0.545122,pre
1859,-0.762893,0.613911,pre
1860,-0.744461,0.484841,pre
1861,-1.275818,0.542828,pre
1862,-1.317885,0.46664,pre
1863,-1.407315,0.344164,pre
1864,-0.646383,0.466501,pre
1865,-1.427273,0.79256,pre
1866,-0.79875,0.40949,pre
1867,-0.851406,0.429894,pre
1868,-0.963893,0.281951,pre
1869,-0.894331,0.587296,pre
1870,-1.388442,0.479301,pre
1871,-1.084912,0.329304,pre
1872,-1.166589,0.347795,pre
1873,-0.814975,0.333043,pre
1874,-0.671509,0.355986,pre
1875,-1.057061,0.441642,pre
1876,-1.156179,0.823471,pre
1877,-1.164833,0.363998,pre
1878,-1.00788,0.330557,pre
1879,-1.304661,0.280519,pre
1880,-0.990535,0.433139,pre
1881,-0.942019,0.426477,pre
1882,-0.785929,0.586651,pre
1883,-0.739728,0.385409,pre
1884,-0.722494,0.629304,pre
1885,-1.479593,0.4625,pre
1886,-1.1234,0.348362,pre
1887,-0.83732,0.274923,pre
1888,-0.87745,0.329585,pre
1889,-0.528589,0.542383,pre
1890,-0.302576,0.406422,pre
1891,-0.731083,0.377349,pre
1892,-1.013222,0.452542,pre
1893,-1.152311,0.503332,pre
1894,-0.762037,0.243975,pre
1895,-1.358533,0.296124,pre
1896,-0.799142,0.452926,pre
1897,-1.264768,0.530771,pre
1898,-1.460883,0.647518,pre
1899,-0.771772,0.296018,pre
1900,-1.423219,0.35974,pre
1901,-0.69045,0.535199,pre
1902,-0.778151,0.375137,pre
1903,-1.004118,0.412288,pre
1904,-1.233861,0.413671,pre
1905,-1.105228,0.510584,pre
1906,-0.931404,0.208031,pre
1907,-0.918583,0.306721,pre
1908,-1.197078,0.360517,pre
1909,-0.783549,0.498409,pre
1910,-0.605253,0.44875,pre
1911,-0.646184,0.28593,pre
1912,-0.623732,0.276873,pre
1913,-0.840554,0.239119,pre
1914,-0.49111,0.550348,pre
1915,-0.87559,0.248618,pre
1916,-0.558392,0.480343,pre
1917,-0.64825,0.47693,pre
1918,-0.863328,0.345147,pre
1919,-0.798347,0.38155,pre
1920,-0.998134,0.244992,pre
1921,-0.368212,0.316585,pre
1922,-0.574721,0.311963,pre
1923,-0.462728,0.465847,pre
1924,-0.500448,0.510711,pre
1925,-0.735295,0.341518,pre
1926,-0.813377,0.283004,pre
1927,-0.824759,0.327054,pre
1928,-0.508463,0.382242,pre
1929,-0.509415,0.282511,pre
1930,-0.762666,0.371125,pre
1931,-0.762393,0.386213,pre
1932,-0.946157,0.387467,pre
1933,-0.52184,0.491583,pre
1934,-0.607034,0.497582,pre
1935,-0.946404,0.212859,pre
1936,-0.585056,0.3166,pre
1937,-0.442217,0.444694,pre
1938,-0.781482,0.416077,pre
1939,-0.88818,0.537885,pre
1940,-0.332342,0.705982,pre
1941,-0.810755,0.496178,pre
1942,-1.280736,0.346124,pre
1943,-0.416937,0.318406,pre
1944,-0.603565,0.48638,pre
1945,-0.538764,0.244413,pre
1946,0.041907,0.475562,pre
1947,-0.789641,0.296464,pre
1948,-0.695797,0.231364,pre
1949,-0.479225,0.459063,pre
1950,-0.499187,0.24116,pre
1951,-0.521883,0.525176,pre
1952,-0.963583,0.436809,pre
1953,-0.900452,0.350665,pre
1954,-0.731583,0.28906,pre
1955,-0.477276,0.330668,pre
1956,-0.549106,0.387895,pre
1957,-0.780973,0.404388,pre
1958,-0.905759,0.302164,pre
1959,-0.243123,0.458051,pre
1960,-0.626481,0.555635,pre
1961,-0.381117,0.490394,pre
1962,-0.551831,0.522781,pre
1963,-0.268054,0.421278,pre
1964,-0.498298,0.573418,pre
1965,-0.484776,0.40711,pre
1966,-0.586758,0.55773,pre
1967,-0.595913,0.525268,pre
1968,-0.778846,0.408612,pre
1969,-0.689962,0.448067,pre
1970,-0.401057,0.368908,pre
1971,-0.006645,0.729445,pre
1972,-0.322571,0.541575,pre
1973,-0.231569,0.630269,pre
1974,-0.242788,0.625173,pre
1975,-0.342014,0.46438,pre
1976,-0.179609,0.533967,pre
1977,-0.16021,0.42608,pre
1978,-0.440835,0.63865,pre
1979,-0.317406,0.589685,pre
1980,-0.289139,0.467904,pre
1981,-0.580133,0.458921,pre
1982,-0.520099,0.38355,pre
1983,-0.007438,0.546903,pre
1984,0.111278,0.578754,pre
1985,0.208097,0.407965,pre
1986,-0.019783,0.581501,pre
1987,-0.525512,0.610862,pre
1988,0.195283,0.457116,pre
1989,-0.225215,0.426992,pre
1990,0.017786,0.780385,pre
1991,0.442106,0.466363,pre
1992,-0.42307,0.276015,pre
1993,-0.476903,0.681274,pre
1994,-0.302253,0.548876,pre
1995,0.424142,0.569699,pre
1996,-0.049446,1.049796,pre
1997,-0.074272,0.434324,pre
1998,0.200697,0.487686,pre
1999,-0.01673,0.637673,pre
2000,0.028383,0.649928,disturbance
2001,0.21634,0.565455,transition
2002,0.500765,0.369404,transition
2003,0.119931,0.443468,transition
2004,0.049514,0.436538,transition
2005,-0.141041,0.658324,transition
2006,-0.042417,0.566639,transition
2007,0.046998,0.478033,transition
2008,0.098305,0.463225,transition
2009,0.21187,0.75673,transition
2010,-0.527517,0.59535,transition
2011,0.064239,0.734194,transition
2012,0.470029,0.613784,transition
2013,0.356868,0.706331,transition
2014,0.257044,0.594359,transition
2015,0.206916,0.630413,transition
2016,0.20200099999999999,0.588471,transition
2017,-0.029814,0.551601,transition
2018,0.166971,0.482845,transition
2019,0.182572,0.563931,transition
2020,0.129975,0.702448,transition
2021,0.522098,1.001058,transition
2022,0.360048,0.733743,transition
2023,0.267059,0.882568,transition
2024,0.263612,0.706872,transition
2025,0.242477,0.89936,transition
2026,0.305294,0.828387,transition
2027,-0.218639,0.855572,transition
2028,0.562605,0.590998,transition
2029,0.54301,0.857369,transition
2030,0.407914,0.760038,transition
2031,0.205365,0.492869,transition
2032,0.780809,0.543523,transition
2033,0.724236,1.098889,transition
2034,-0.083159,1.112651,transition
2035,0.381969,1.001921,transition
2036,0.493724,0.996647,transition
2037,0.522542,0.557932,transition
2038,0.159564,1.193037,transition
2039,0.186896,0.986272,transition
2040,0.695274,0.868763,transition
2041,0.569356,1.725953,transition
2042,0.706451,0.701313,transition
2043,0.497266,0.694425,transition
2044,0.561843,0.847859,transition
2045,1.142506,1.447079,transition
2046,0.328686,0.818618,transition
2047,0.396993,1.263655,transition
2048,0.343676,1.139529,transition
2049,0.309072,1.294099,transition
2050,0.770014,1.328047,transition
2051,0.590164,1.337902,transition
2052,0.218449,1.283268,transition
2053,0.750955,1.131062,transition
2054,0.376494,0.974719,transition
2055,0.531,0.97333,transition
2056,0.634141,0.780699,transition
2057,0.483414,0.702528,transition
2058,1.12507,0.934595,transition
2059,0.016226,1.148712,transition
2060,0.77837,0.792547,transition
2061,0.462152,1.152596,transition
2062,0.856267,1.227225,transition
2063,1.015031,1.073601,transition
2064,1.049954,1.387663,transition
2065,1.138685,1.321907,transition
2066,0.891119,1.026857,transition
2067,1.024184,0.913836,transition
2068,0.420885,1.030622,transition
2069,0.07466,1.134016,transition
2070,1.035337,0.845237,transition
2071,0.607819,1.473057,transition
2072,0.836142,1.153544,transition
2073,0.600107,1.119915,transition
2074,1.007271,1.415464,transition
2075,0.955504,1.379141,transition
2076,0.534192,1.439221,transition
2077,0.77643,0.798972,transition
2078,0.921164,1.477626,transition
2079,1.03194,2.285672,transition
2080,0.719184,1.241462,transition
2081,1.039756,0.804154,transition
2082,0.978597,1.237202,transition
2083,0.196183,2.245375,transition
2084,0.4978,1.452966,transition
2085,0.592522,0.854177,transition
2086,0.840148,1.16011,transition
2087,1.365571,1.71336,transition
2088,0.7031,0.868936,transition
2089,0.76402,1.49096,transition
2090,0.695744,2.169889,transition
2091,0.676608,1.001345,transition
2092,0.715362,1.747125,transition
2093,0.760779,1.050666,transition
2094,0.694049,1.721298,transition
2095,0.578768,1.756617,transition
2096,1.088316,1.737617,transition
2097,1.099896,1.353185,transition
2098,0.785938,1.956747,transition
2099,0.976125,1.438201,transition
2100,1.210125,1.621806,transition
2101,0.921861,1.509748,transition
2102,0.984041,1.242731,transition
2103,0.761007,1.730331,transition
2104,1.27612,1.371975,transition
2105,0.664313,1.458206,transition
2106,1.392118,1.000055,transition
2107,0.55165,1.01913,transition
2108,0.976639,1.421484,transition
2109,0.724608,0.545174,transition
2110,1.231182,1.211447,transition
2111,0.828813,1.603838,transition
2112,1.186833,1.379791,transition
2113,0.906475,1.89433,transition
2114,0.895494,2.848134,transition
2115,1.313763,1.704528,transition
2116,0.138252,1.477425,transition
2117,0.942507,1.032181,transition
2118,1.244895,0.877825,transition
2119,0.976291,1.521782,transition
2120,0.872051,1.092617,transition
2121,1.080804,1.854653,transition
2122,1.072143,1.580699,transition
2123,0.903293,1.422807,transition
2124,1.144747,3.241622,transition
2125,0.863454,2.476967,transition
2126,0.9247,1.146335,transition
2127,1.013539,1.043396,transition
2128,0.982788,1.109568,transition
2129,0.99968,0.81641,transition
2130,1.041051,0.822613,transition
2131,1.292821,3.608083,transition
2132,1.034006,0.81218,transition
2133,1.247897,0.795665,transition
2134,1.86706,0.999391,transition
2135,0.910997,2.3069,transition
2136,0.960719,0.856422,transition
2137,0.902153,1.476416,transition
2138,1.243895,1.518387,transition
2139,0.635292,2.19838,transition
2140,1.279463,0.842898,transition
2141,1.176473,0.822641,transition
2142,1.021508,1.019204,transition
2143,0.832635,1.195615,transition
2144,1.361509,1.178492,transition
2145,0.750973,0.778268,transition
2146,1.225766,1.667033,transition
2147,0.816542,1.244927,transition
2148,1.333524,1.763294,transition
2149,0.794381,1.932908,transition
2150,0.893186,3.079822,transition
2151,0.97043,0.883053,transition
2152,1.156618,0.665755,transition
2153,1.038578,1.662803,transition
2154,0.716987,1.430844,transition
2155,0.54537,0.427706,transition
2156,0.75142,0.712578,transition
2157,1.221035,0.772377,transition
2158,0.244508,1.315115,transition
2159,1.309653,1.924772,transition
2160,1.15519,0.662251,transition
2161,1.221269,0.733807,transition
2162,0.92354,3.457525,transition
2163,1.160104,2.019677,transition
2164,1.186187,0.968451,transition
2165,0.754423,1.65521,transition
2166,0.585987,0.760163,transition
2167,0.357162,1.086312,transition
2168,0.856727,1.224693,transition
2169,0.471632,2.446061,transition
2170,0.992521,1.74711,transition
2171,0.983841,1.54734,transition
2172,1.368226,2.046073,transition
2173,0.663409,1.924441,transition
2174,1.473035,2.945929,transition
2175,0.973281,0.601719,transition
2176,0.647509,1.479588,transition
2177,1.016322,1.252237,transition
2178,1.125693,2.343099,transition
2179,0.643549,3.042526,transition
2180,0.824663,2.775951,transition
2181,0.842927,1.685953,transition
2182,0.657594,0.894958,transition
2183,1.024762,0.884623,transition
2184,0.857732,0.93246,transition
2185,0.648921,0.774671,transition
2186,0.356743,1.554949,transition
2187,0.732636,0.635242,transition
2188,0.871307,2.577356,transition
2189,0.492607,3.016025,transition
2190,0.690961,2.638158,transition
2191,0.385759,1.312102,transition
2192,1.098947,0.985306,transition
2193,0.701707,1.031927,transition
2194,0.623387,1.155919,transition
2195,1.03595,1.482987,transition
2196,0.753157,1.69091,transition
2197,0.983803,0.468833,transition
2198,0.621546,0.973932,transition
2199,0.993388,0.570854,transition
2200,0.701565,2.58082,transition
2201,0.436868,3.134751,transition
2202,0.70359,0.995536,transition
2203,0.65159,1.418223,transition
2204,0.480863,0.432869,transition
2205,0.491891,0.976482,transition
2206,0.339999,2.323439,transition
2207,0.584987,0.842948,transition
2208,0.597321,1.782468,transition
2209,0.172691,1.338331,transition
2210,0.42145,4.097529,transition
2211,0.72068,0.663131,transition
2212,0.685751,0.577375,transition
2213,0.415632,0.586231,transition
2214,0.576326,0.376307,transition
2215,0.439863,0.857492,transition
2216,0.636229,1.716861,transition
2217,0.731581,1.114897,transition
2218,0.211423,0.504866,transition
2219,0.867377,0.977463,transition
2220,-0.075071,1.002819,transition
2221,1.005635,1.751987,transition
2222,0.202432,1.234986,transition
2223,0.80633,2.339584,transition
2224,0.509805,0.665449,transition
2225,-0.001205,1.771027,transition
2226,0.212945,1.657872,transition
2227,0.432411,2.808289,transition
2228,0.329562,1.11697,transition
2229,0.825099,3.24407,transition
2230,-0.010057,0.371344,transition
2231,-0.320565,1.131104,transition
2232,0.185506,1.352756,transition
2233,0.618208,0.540204,transition
2234,-0.053966,1.410877,transition
2235,0.361347,1.691294,transition
2236,-0.114768,0.576215,transition
2237,0.346192,1.649966,transition
2238,0.122453,0.88463,transition
2239,-0.212773,0.571993,transition
2240,0.121349,0.3353,transition
2241,-0.165062,0.740028,transition
2242,0.283783,0.259883,transition
2243,0.119781,1.371574,transition
2244,0.024753,1.166094,transition
2245,0.065188,0.320499,transition
2246,0.254639,1.145405,transition
2247,0.206738,0.34187,transition
2248,-0.292886,1.748057,transition
2249,0.119095,0.30399,transition
2250,-0.203739,2.200448,transition
2251,-0.147759,1.441406,transition
2252,0.455375,2.996855,transition
2253,-0.203369,1.403933,transition
2254,0.112486,0.660786,transition
2255,0.242163,0.554751,transition
2256,0.105682,1.569197,transition
2257,0.123398,3.942076,transition
2258,-0.27497,0.585575,transition
2259,0.051186,1.592693,transition
2260,-0.288119,1.111273,transition
2261,-1.048608,1.394396,transition
2262,0.306136,0.991436,transition
2263,0.243592,0.834525,transition
2264,-0.48714,3.484555,transition
2265,0.110173,1.768743,transition
2266,-0.407539,1.529098,transition
2267,-0.532297,1.403894,transition
2268,-0.575673,1.949907,transition
2269,-0.495694,5.46057,transition
2270,0.140317,0.383703,transition
2271,-0.475199,1.624158,transition
2272,-0.799889,2.213914,transition
2273,0.063239,1.971237,transition
2274,0.104582,1.896373,transition
2275,-0.398452,0.914171,transition
2276,-0.345834,0.975243,transition
2277,-0.696253,1.037354,transition
2278,-0.298854,1.274163,transition
2279,-0.244725,0.67005,transition
2280,-0.441444,0.4547,transition
2281,-0.082195,0.825373,transition
2282,0.336723,1.768325,transition
2283,0.104831,0.719424,transition
2284,-0.468194,1.077211,transition
2285,-0.169937,1.237491,transition
2286,-0.721911,2.669756,transition
2287,-0.548562,1.027173,transition
2288,-0.513176,0.33028,transition
2289,-0.472786,1.042665,transition
2290,-0.702125,1.627667,transition
2291,-0.323726,0.266041,transition
2292,-0.323386,1.263657,transition
2293,-0.533236,1.523668,transition
2294,-0.673859,0.607233,transition
2295,-0.599444,1.151467,transition
2296,-0.293626,1.16894,transition
2297,-0.546913,1.384699,transition
2298,-0.503563,0.482504,transition
2299,-1.12836,1.1744,transition
2300,-0.40849,0.566139,transition
2301,-0.861409,0.896498,transition
2302,-0.68345,0.467416,transition
2303,-0.397892,1.468775,transition
2304,-0.471042,1.236104,transition
2305,-0.425693,1.435133,transition
2306,-0.721487,0.999398,transition
2307,-0.541514,1.835981,transition
2308,-0.859388,1.008077,transition
2309,-0.938352,1.510493,transition
2310,-0.735627,1.035613,transition
2311,-0.410145,0.573821,transition
2312,-0.608597,0.696948,transition
2313,-0.689858,0.639791,transition
2314,-1.072187,1.493568,transition
2315,-0.408764,0.713145,transition
2316,-1.030808,0.879726,transition
2317,-0.999997,1.933122,transition
2318,-0.839807,0.695052,transition
2319,-1.022063,0.6868,transition
2320,-0.482853,0.457134,transition
2321,-1.036751,1.07151,transition
2322,-0.813209,1.499361,transition
2323,-0.247267,1.424128,transition
2324,-0.979487,1.013042,transition
2325,-0.778894,0.249152,transition
2326,-0.600322,1.462832,transition
2327,-0.903553,0.686325,transition
2328,-1.00993,1.587894,transition
2329,-0.889351,0.563122,transition
2330,-0.766745,0.724978,transition
2331,-1.070049,0.685195,transition
2332,-1.013173,0.999858,transition
2333,-0.612932,1.197267,transition
2334,-1.172273,0.951358,transition
2335,-1.074336,1.199182,transition
2336,-0.752489,0.559844,transition
2337,-1.394418,1.450928,transition
2338,-0.718703,0.674235,transition
2339,-0.98154,0.455029,transition
2340,-1.030742,0.518879,transition
2341,-1.292068,0.626528,transition
2342,-1.018379,1.067492,transition
2343,-0.405147,0.811,transition
2344,-0.674404,0.918461,transition
2345,-1.201116,0.372846,transition
2346,-1.013348,0.647017,transition
2347,-1.007316,0.517592,transition
2348,-0.923981,0.597166,transition
2349,-1.153237,0.429117,transition
2350,-0.953,0.611536,transition
2351,-0.964959,0.728606,transition
2352,-1.657863,0.771431,transition
2353,-0.65354,0.890209,transition
2354,-0.902938,0.39147,transition
2355,-1.428975,0.881266,transition
2356,-0.915655,1.988633,transition
2357,-0.674707,1.937791,transition
2358,-0.792959,0.356209,transition
2359,-0.935745,0.851372,transition
2360,-1.025475,0.494029,transition
2361,-1.166542,1.055516,transition
2362,-1.13049,0.73816,transition
2363,-0.757689,0.839775,transition
2364,-0.778805,0.922528,transition
2365,-1.256274,0.67389,transition
2366,-0.821849,0.344871,transition
2367,-1.357845,0.627006,transition
2368,-0.823222,1.077052,transition
2369,-0.901916,0.711703,transition
2370,-0.754616,1.830261,transition
2371,-1.086881,0.361804,transition
2372,-0.512253,0.802591,transition
2373,-1.158436,1.035779,transition
2374,-1.007959,0.390004,transition
2375,-0.939142,0.381801,transition
2376,-0.842616,0.616191,transition
2377,-1.096658,0.470003,transition
2378,-1.267469,0.285173,transition
2379,-1.014538,0.445956,transition
2380,-0.860885,0.843334,transition
2381,-0.77546,0.626734,transition
2382,-1.099435,0.468754,transition
2383,-0.976981,0.889845,transition
2384,-0.911394,0.271357,transition
2385,-0.61561,1.044183,transition
2386,-1.234731,0.785599,transition
2387,-0.650597,0.418491,transition
2388,-1.184615,0.652581,transition
2389,-1.02859,0.829769,transition
2390,-0.990902,0.718288,transition
2391,-0.932221,0.620856,transition
2392,-0.735872,0.61547,transition
2393,-0.958708,0.29229,transition
2394,-1.036718,0.492318,transition
2395,-1.241631,0.430008,transition
2396,-0.453029,0.68901,transition
2397,-0.904457,0.543863,transition
2398,-1.0986,0.618135,transition
2399,-1.297649,0.510747,transition
2400,-1.24851,0.79491,transition
2401,-0.578334,0.504647,transition
2402,-1.119826,0.464584,transition
2403,-0.690007,0.550515,transition
2404,-0.78224,0.724592,transition
2405,-0.692425,0.315602,transition
2406,-0.855763,0.368038,transition
2407,-0.940123,0.569299,transition
2408,-1.173136,0.550543,transition
2409,-0.75937,0.474227,transition
2410,-0.813902,0.700396,transition
2411,-0.981751,0.274599,transition
2412,-1.414237,0.520472,transition
2413,-1.315631,0.602086,transition
2414,-1.349511,0.723852,transition
2415,-0.364383,0.440586,transition
2416,-0.579917,0.670322,transition
2417,-0.817742,0.57019,transition
2418,-1.036226,0.565859,transition
2419,-1.152175,0.680066,transition
2420,-0.762559,0.702247,transition
2421,-1.011427,0.43011,transition
2422,-1.124254,0.939437,transition
2423,-0.723631,0.265651,transition
2424,-1.105271,0.549009,transition
2425,-0.994545,0.347956,transition
2426,-0.351761,0.71649,transition
2427,-0.500202,0.490295,transition
2428,-0.697871,0.269769,transition
2429,-0.533034,0.3421,transition
2430,-0.499626,0.279023,transition
2431,-1.156524,0.710792,transition
2432,-0.790763,0.322246,transition
2433,-0.732546,0.672033,transition
2434,-0.492384,0.525845,transition
2435,-1.010394,0.78006,transition
2436,-0.784481,0.599333,transition
2437,-0.720429,0.575739,transition
2438,-0.644695,0.603795,transition
2439,-0.727638,0.498166,transition
2440,-1.073955,0.511381,transition
2441,-1.378778,0.481401,transition
2442,-0.42734,0.500383,transition
2443,-0.49086,0.535392,transition
2444,-0.889536,0.481773,transition
2445,-0.797362,0.348514,transition
2446,-0.696079,0.900716,transition
2447,-0.869526,0.523894,transition
2448,-0.915764,0.60109,transition
2449,-0.638182,0.364413,transition
2450,-0.892222,0.404022,transition
2451,-1.170957,0.763647,transition
2452,-0.697233,0.317306,transition
2453,-0.565428,0.605393,transition
2454,-0.525525,0.498823,transition
2455,-0.738522,0.63239,transition
2456,-0.477905,0.40187,transition
2457,-0.283706,0.429407,transition
2458,-0.327872,0.349587,transition
2459,-0.699898,0.42215,transition
2460,-0.276894,0.491589,transition
2461,-0.881341,0.328108,transition
2462,-0.281264,0.236749,transition
2463,-0.367561,0.285208,transition
2464,-0.707833,0.36266,transition
2465,-0.487177,0.699948,transition
2466,-0.320499,0.669055,transition
2467,-0.673825,0.454656,transition
2468,-0.871072,0.438082,transition
2469,0.046565,0.388856,transition
2470,-0.359217,0.453604,transition
2471,0.1301,0.417147,transition
2472,-0.086951,0.370765,transition
2473,-0.314772,0.482547,transition
2474,0.076752,0.404972,transition
2475,-0.227372,0.438482,transition
2476,-0.259363,0.776734,transition
2477,-0.451888,0.660422,transition
2478,-0.080707,0.537736,transition
2479,-0.194181,0.663075,transition
2480,-0.399087,0.569571,transition
2481,-0.324039,0.368004,transition
2482,-0.075556,0.490153,transition
2483,0.28791,0.473702,transition
2484,-0.39893,0.64492,transition
2485,0.120408,0.392408,transition
2486,-0.384581,0.496646,transition
2487,-0.382192,0.500987,transition
2488,-0.39482,0.477929,transition
2489,-0.358583,0.488607,transition
2490,0.242418,0.380381,transition
2491,-0.373014,0.239977,transition
2492,-0.22657,0.697246,transition
2493,-0.075329,0.627205,transition
2494,0.037582,0.369425,transition
2495,0.203555,0.457075,transition
2496,0.209785,0.473041,transition
2497,0.100134,0.422467,transition
2498,-0.192168,0.407976,transition
2499,-0.200879,0.529506,transition
2500,-0.418614,0.396672,transition
2501,-0.113297,0.296992,post
2502,0.143163,0.490623,post
2503,0.29655,0.58654,post
2504,0.120051,0.621157,post
2505,-0.173724,0.4626,post
2506,0.011455,0.582786,post
2507,-0.19001,0.719655,post
2508,0.340163,0.710445,post
2509,0.590292,0.516908,post
2510,0.092071,0.788493,post
2511,0.753704,0.406392,post
2512,0.076011,0.700852,post
2513,0.062292,0.747682,post
2514,-0.135034,0.512474,post
2515,0.314182,0.679452,post
2516,0.022849,0.766089,post
2517,-0.266096,0.490715,post
2518,-0.030957,0.444905,post
2519,0.176583,1.064688,post
2520,1.265292,0.635409,post
2521,0.303375,1.165505,post
2522,0.04313,0.957971,post
2523,0.483983,0.698392,post
2524,0.554392,1.081634,post
2525,0.472314,0.866338,post
2526,0.373003,0.773048,post
2527,0.091224,0.594921,post
2528,0.372716,0.881861,post
2529,0.494734,0.819601,post
2530,0.739905,0.68995,post
2531,0.575955,0.736782,post
2532,0.49887,0.908475,post
2533,0.626496,1.296685,post
2534,0.075055,0.750556,post
2535,-0.21074,1.1908859999999999,post
2536,0.37525,0.684034,post
2537,0.566995,0.636232,post
2538,0.640686,0.588209,post
2539,0.496197,0.73694,post
2540,0.707667,1.314124,post
2541,0.323753,0.693072,post
2542,0.521013,0.810848,post
2543,0.284673,0.897688,post
2544,0.268695,0.995182,post
2545,0.713584,1.233428,post
2546,0.660166,1.209327,post
2547,0.847255,1.068995,post
2548,0.597672,0.834034,post
2549,0.907284,0.807436,post
2550,0.297955,0.670456,post
2551,0.621599,0.900173,post
2552,0.445614,1.066627,post
2553,0.25971,1.323274,post
2554,0.548436,1.13286,post
2555,0.711015,0.765953,post
2556,0.360715,1.092895,post
2557,0.588433,0.815501,post
2558,0.786987,1.405182,post
2559,0.855081,1.827731,post
2560,0.184185,1.013679,post
2561,0.791296,2.092499,post
2562,0.629463,1.065025,post
2563,0.960193,0.938029,post
2564,0.51132,0.881724,post
2565,0.89503,1.372044,post
2566,1.021638,1.071613,post
2567,0.882047,0.707162,post
2568,0.558537,0.908976,post
2569,0.494062,1.238986,post
2570,0.802217,3.375654,post
2571,0.795968,1.531349,post
2572,0.606376,1.080756,post
2573,1.059509,1.658903,post
2574,0.878484,1.754478,post
2575,1.164782,1.54368,post
2576,0.534788,1.510571,post
2577,0.424548,1.060167,post
2578,0.822689,1.462844,post
2579,0.588176,1.729719,post
2580,0.774361,2.025498,post
2581,0.881284,1.683757,post
2582,0.7129,1.734747,post
2583,1.111024,1.832347,post
2584,0.824402,1.115658,post
2585,1.256912,0.832444,post
2586,0.927611,1.515569,post
2587,0.891082,1.661291,post
2588,0.501324,1.782178,post
2589,1.067783,1.576801,post
2590,0.8752,2.219429,post
2591,0.657674,1.488966,post
2592,0.673431,1.643599,post
2593,0.898664,1.313593,post
2594,0.584175,1.36335,post
2595,1.11586,2.064319,post
2596,1.16213,1.763813,post
2597,1.403807,2.22323,post
2598,0.895402,1.882783,post
2599,0.522473,2.467823,post
2600,0.888282,1.283777,post
2601,1.07175,1.82746,post
2602,0.994247,1.429683,post
2603,0.893002,1.227881,post
2604,1.00731,1.76765,post
2605,1.20495,2.109924,post
2606,0.478293,1.280736,post
2607,0.80422,1.849044,post
2608,0.852767,2.102768,post
